Ticker,Strategy,Total Return [%],Max Drawdown [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio
MSFT,Low_Vol,1.4904519441178126,16.75267888040256,0.09402195759407664,0.13090128951570149,0.02186370078674804
MSFT,Benchmark,153.5807236167306,37.14848011101283,1.0060674796568676,1.4910585566031505,0.8151035707856893
BRK-B,Trend,-3.0313237467926593,24.661346974594956,-0.00940168930017783,-0.013042706061244705,-0.021144834638827166
BRK-B,High_Vol,16.192674114894817,12.334037588863982,0.5388647464541962,0.7828118502736653,0.3063425028958819
BRK-B,Low_Vol,11.79132723855484,15.635978070984102,0.33075905018324103,0.4861757059589859,0.17861431015352744
BRK-B,Benchmark,107.49347887079483,26.578970820011893,1.1673286026983398,1.7325918220977867,0.9396795110439121
JPM,Trend,25.492526778091108,20.206946294378124,0.37106938343234214,0.5199994723800039,0.1945937578567027
JPM,High_Vol,6.903812406803208,20.087208034822567,0.199071911759262,0.2878837778170633,0.08281173669881067
JPM,Low_Vol,45.4965846016398,24.63998495242887,0.7594336414277594,1.1547598149356144,0.3940583395879761
JPM,Benchmark,270.1040836031821,38.77158902825102,1.369313331511602,2.0922936369081944,1.1504613105701416
AMZN,Trend,-20.87584332259983,30.081820516697853,-0.2589178649382861,-0.343998051937117,-0.12961129169520294
AMZN,High_Vol,-12.663044109304119,38.85920543383878,-0.04410620121096326,-0.06337237500874797,-0.08467992806218255
AMZN,Low_Vol,10.943560528508987,37.45047985917166,0.22812502824663936,0.3312650383647484,0.06941482330757887
AMZN,Benchmark,46.879079173580976,56.14526325328263,0.46946549853778596,0.6818580090530332,0.20567876707281793
TSLA,Trend,60.56519376146235,37.70722339419654,0.4257556130306458,0.7949438314576558,0.22210630971220174
TSLA,High_Vol,23.00186415785036,32.97034354788713,0.31968684767659195,0.5125557909090345,0.1592127085017582
TSLA,Low_Vol,218.40742696653064,54.059374988049846,0.8877093983113752,1.3904452390106516,0.6129725697439422
TSLA,Benchmark,267.43280909121415,73.63221744219119,0.8523522348653999,1.2732582748263006,0.5876803741785851
ABBV,Trend,22.79632671868496,19.267328619956903,0.30617952783578384,0.39837864949842955,0.18422145259057865
ABBV,High_Vol,48.59572656722035,6.242476363075062,1.3850099400867328,4.036050014167466,1.6471843556621424
ABBV,Low_Vol,37.19050663632692,13.933146750790987,0.7128443449343129,1.0824612442278039,0.5833160161679314
ABBV,Benchmark,217.24644177184896,21.91545706995611,1.3181765394540692,1.844285117052143,1.7391335227338554
LLY,Trend,57.51183999937213,32.619513896483305,0.4921647042911966,0.8154875564711174,0.24593198994537008
LLY,High_Vol,18.16020630600442,16.840895862200416,0.4018330087493522,0.7399834973329574,0.24998501360052555
LLY,Low_Vol,278.13266606558545,12.734023260486401,2.0347028495913126,3.5540747001446498,3.055980251109241
LLY,Benchmark,582.1581874157681,34.47500311483468,1.5226151109980128,2.387597471604231,1.9518649514506075
COST,Trend,46.481869097618,19.10735303976142,0.6170745667141391,0.9346165977003513,0.3505652436752177
COST,High_Vol,11.897504268627927,10.760433116291935,0.39921268765236734,0.6004494769324216,0.26178569812951585
COST,Low_Vol,11.4759160182107,15.339579964139835,0.2966484465047365,0.4372104528284919,0.17738830435299108
COST,Benchmark,174.71590978763615,31.40243860773233,1.1987186139614456,1.6951086230930779,1.060697728339801
WMT,Trend,19.821162763786052,20.74088154365521,0.36886270500592033,0.5575110114686951,0.1503787373327812
WMT,High_Vol,-0.9318492377405528,9.03782269546897,-0.02614372290716323,-0.03662855151872235,-0.025569562414942484
WMT,Low_Vol,66.16536114741373,10.301972335815227,1.1408995335550596,1.6170958217468354,1.2978700973910124
WMT,Benchmark,135.5720223631266,25.739682990005303,1.107582274321773,1.5628973840404818,1.0668190972266784
BTC-USD,Trend,138.9868238974914,37.173467771022636,0.6412083359498756,1.1563592369150393,0.4275333191816639
BTC-USD,High_Vol,55.583547952115474,40.9701364066818,0.4322756014666156,0.6468049573461998,0.19038720357546837
BTC-USD,Low_Vol,-7.975139602631898,73.65817159398134,0.1313277776622138,0.1869600905319423,-0.019038611331851498
BTC-USD,Benchmark,769.0687710420426,76.63456370856908,1.0054031814158604,1.5100024338630496,0.6784955730090886
ETH-USD,Trend,131.98243332231178,56.40990737379333,0.5408033270972571,0.9361268191121223,0.27141914760707475
ETH-USD,High_Vol,-28.15092369919138,59.62050391669912,-0.03565486768859766,-0.04910726361100879,-0.09162779626207687
ETH-USD,Low_Vol,175.10157868773456,68.25223708853004,0.614338851121141,0.9413632102599245,0.2749064500598566
ETH-USD,Benchmark,786.0874086930262,79.35123166505245,0.9318473147291663,1.3965898233488807,0.6663737272351857
XRP-USD,Trend,-25.681736180560865,59.18436625428383,0.021553436441300262,0.04378417994679564,-0.08280469057434836
XRP-USD,High_Vol,345.06049220439075,26.931849394537583,0.92274340125736,1.7013526755645445,1.0723077787947466
XRP-USD,Low_Vol,159.69460093249478,73.57530073662005,0.5520321710444471,0.9490356533544881,0.239286168761846
XRP-USD,Benchmark,791.9637929783488,83.24902308241238,0.9015942176639633,1.55149217014228,0.6325676916431765
ADA-USD,Trend,102.41754654011565,69.7793934636757,0.44272071897762477,1.0309973985348122,0.1817134573439709
ADA-USD,High_Vol,107.04592220895466,36.94820755191001,0.47121463450080486,0.9832897289276589,0.3562789992645012
ADA-USD,Low_Vol,-46.098802954253216,80.30557418300847,0.030472033876024023,0.044977622124180265,-0.12413923928233996
ADA-USD,Benchmark,450.1004957389907,91.85129666207939,0.8090621264269988,1.3278726200311197,0.4258540071937636
SOL-USD,Trend,154.70785729169776,48.086506523680065,0.5503543093213407,1.1445922973086546,0.3750730661947974
SOL-USD,High_Vol,46.833261286729794,71.07664774335983,0.38059052540869087,0.5643417829216185,0.09969241296903965
